Brand,Date,Buzz,Impression,Quality,Value,Reputation,Satisfaction,Recommend,Awareness,Attention,Ad Awareness,WOM Exposure,Consideration,Purchase Intent,Current Customer ,Former Customer,BrandIndex
Starbucks,2019-12-16,9.0,11.9,23.2,-16.0,6.1,22.3,8.6,90.5,30.1,26.5,23.8,27.4,13.9,21.3,38.7,9.3
Starbucks,2019-12-23,6.9,19.1,24.6,-12.8,12.8,21.1,14.1,89.3,29.7,28.1,25.8,28.2,15.2,25.1,35.5,13.1
Starbucks,2019-12-30,6.0,18.5,27.3,-21.9,12.4,23.1,11.9,91.2,28.0,28.1,27.8,31.6,16.7,25.1,38.5,11.9
Starbucks,2020-01-06,7.4,10.0,19.5,-14.7,6.1,15.3,5.5,87.8,26.0,24.6,23.4,23.4,13.0,20.6,37.9,6.9
Starbucks,2020-01-13,11.0,17.6,24.6,-12.5,12.8,21.4,10.4,90.7,27.0,26.6,24.3,29.6,14.1,22.9,37.3,12.4
Starbucks,2020-01-20,10.9,17.7,29.2,-13.5,17.9,23.2,12.0,90.8,26.2,25.2,26.2,32.8,17.4,23.6,37.9,14.4
Starbucks,2020-01-27,11.2,15.6,24.5,-16.9,8.6,19.5,8.8,88.9,27.5,23.4,25.3,26.6,14.4,22.3,38.8,10.0
Starbucks,2020-02-03,11.9,21.6,28.5,-13.6,17.0,25.2,16.1,91.8,29.1,25.8,25.0,31.0,14.9,24.3,37.5,15.8
Starbucks,2020-02-10,9.1,19.5,26.6,-14.5,10.3,25.0,15.0,91.1,27.9,24.8,22.6,28.2,14.1,21.4,40.8,13.7
Starbucks,2020-02-17,7.4,18.3,24.7,-11.1,13.2,23.3,14.9,89.6,29.3,23.4,25.2,32.4,16.0,25.0,36.3,13.9
Starbucks,2020-02-24,12.5,23.2,26.6,-10.8,18.4,24.8,16.1,89.8,28.8,22.5,25.4,28.8,14.1,21.0,41.2,16.4
Starbucks,2020-03-02,8.5,18.6,26.6,-13.2,14.5,18.8,11.1,90.3,25.3,23.8,23.0,25.9,12.1,21.6,40.3,12.7
Starbucks,2020-03-09,10.2,19.5,27.1,-13.7,11.4,18.8,11.2,90.1,28.6,25.8,22.5,26.7,13.7,20.1,40.5,12.4
Starbucks,2020-03-16,16.0,23.8,30.0,-14.5,13.8,27.4,12.5,88.9,27.7,25.1,22.2,27.5,13.5,21.3,38.0,15.5
Starbucks,2020-03-23,10.9,19.5,27.1,-12.9,12.1,22.3,12.9,91.4,30.2,22.0,24.0,26.6,13.7,19.1,42.2,13.5
Starbucks,2020-03-30,7.6,16.9,26.5,-13.9,14.1,18.3,8.4,88.6,20.6,16.5,17.3,21.7,10.4,13.8,43.2,11.7
Starbucks,2020-04-06,9.7,18.9,28.2,-10.9,18.2,22.6,16.2,92.1,25.0,17.5,18.2,23.6,10.0,14.8,42.4,15.5
Starbucks,2020-04-13,9.3,21.1,28.2,-10.5,15.7,22.1,13.0,90.5,23.8,19.3,19.9,25.3,13.8,13.3,47.7,14.9
Starbucks,2020-04-20,5.6,16.1,22.7,-13.6,10.0,18.9,9.5,88.9,23.8,14.1,17.9,25.8,11.9,12.3,49.4,10.6
Starbucks,2020-04-27,10.7,15.2,26.8,-11.3,14.1,19.9,10.4,88.3,25.3,17.5,17.8,22.7,11.7,11.8,46.8,12.5
Starbucks,2020-05-04,9.1,16.6,26.7,-7.9,11.7,21.7,9.8,90.3,22.8,19.3,18.7,23.9,11.8,11.6,47.2,13.1
Starbucks,2020-05-11,7.9,17.6,23.8,-14.3,10.1,23.1,11.7,89.7,22.0,18.2,19.3,24.5,10.7,12.5,47.3,12.0
Starbucks,2020-05-18,6.0,14.3,22.5,-11.2,11.2,20.1,8.3,88.4,22.3,17.7,15.1,22.3,11.0,11.3,47.2,10.9
Starbucks,2020-05-25,12.2,18.9,24.6,-10.2,13.7,19.4,12.5,88.3,26.0,23.2,24.2,25.5,10.9,12.3,46.0,13.2
Starbucks,2020-06-01,4.3,14.0,21.4,-14.1,9.3,20.6,7.8,86.9,23.9,21.2,18.9,22.9,12.0,15.2,39.4,9.8
Starbucks,2020-06-08,2.1,10.8,21.0,-11.0,5.9,17.7,4.6,89.1,27.1,21.2,19.2,22.9,11.4,13.7,47.2,8.2
Starbucks,2020-06-15,1.8,6.0,20.0,-18.0,0.7,14.9,4.3,88.8,30.7,21.6,23.8,20.1,10.9,14.1,42.6,4.6
Starbucks,2020-06-22,8.4,14.9,24.8,-11.8,9.1,19.1,9.2,88.5,30.3,27.2,21.7,26.8,11.9,17.4,41.0,10.9
Starbucks,2020-06-29,8.1,12.2,24.6,-11.3,7.2,20.6,10.4,88.7,30.0,22.2,22.8,24.8,12.8,17.4,41.8,10.6
Starbucks,2020-07-06,5.7,10.7,24.2,-10.0,10.9,21.1,9.8,88.5,25.4,22.4,21.3,25.3,12.1,16.2,41.3,11.1
Starbucks,2020-07-13,3.6,14.4,25.0,-13.2,8.6,17.9,10.0,90.3,27.8,23.4,21.7,24.5,10.1,14.5,45.6,10.4
Starbucks,2020-07-20,0.8,9.6,16.9,-20.6,4.0,13.1,1.7,89.1,25.9,20.4,18.2,20.8,10.6,13.8,46.7,4.1
Starbucks,2020-07-27,4.5,14.6,23.0,-9.5,7.5,15.8,8.3,91.6,27.2,22.0,20.5,27.3,12.2,18.0,42.8,9.9
Starbucks,2020-08-03,2.1,15.8,22.1,-12.5,12.0,21.4,9.5,90.3,25.5,22.9,18.5,25.7,12.7,16.6,43.1,11.4
Starbucks,2020-08-10,4.3,13.3,22.6,-15.1,7.1,17.9,7.2,88.4,25.1,23.1,21.6,24.9,10.5,15.4,42.6,8.8
Starbucks,2020-08-17,4.2,10.2,21.9,-20.1,8.7,17.8,7.8,91.2,26.7,21.8,18.8,25.1,11.8,14.7,46.9,7.7
Starbucks,2020-08-24,3.0,8.7,19.3,-19.0,7.0,12.5,1.2,89.0,22.8,22.3,18.7,25.3,11.2,17.4,43.0,4.9
Starbucks,2020-08-31,7.5,17.2,26.3,-12.5,9.2,19.5,11.4,89.9,25.9,23.6,20.9,27.0,12.4,15.2,41.9,11.9
Starbucks,2020-09-07,6.9,19.2,27.3,-16.3,11.7,25.0,11.1,93.3,30.1,24.8,24.6,27.3,14.4,19.8,45.0,13.0
Starbucks,2020-09-14,11.9,16.4,25.2,-16.8,11.1,24.5,13.2,90.0,29.0,24.9,22.6,28.0,12.2,19.0,42.8,12.3
Starbucks,2020-09-21,10.6,16.4,26.0,-16.3,12.8,23.5,11.7,89.6,24.8,22.7,20.9,26.3,12.6,17.2,43.7,12.4
Starbucks,2020-09-28,9.9,17.0,29.5,-12.3,12.3,20.2,10.3,92.5,28.9,25.7,24.7,28.3,12.9,19.4,42.5,12.8
Starbucks,2020-10-05,15.5,20.9,27.6,-15.5,12.9,23.5,16.0,91.3,31.8,26.5,23.4,30.5,16.0,22.4,39.7,14.2
Starbucks,2020-10-12,13.4,19.3,27.5,-10.8,15.0,24.7,15.2,90.1,27.7,25.4,22.4,29.3,18.2,19.2,44.2,15.1
Starbucks,2020-10-19,15.7,23.1,32.4,-9.8,14.5,29.0,19.9,91.0,33.3,27.8,26.2,31.2,14.8,23.2,39.2,18.2
Starbucks,2020-10-26,13.5,18.0,26.6,-15.4,9.0,22.3,15.2,89.6,28.5,25.2,24.9,27.6,14.6,20.0,41.9,12.6
Starbucks,2020-11-02,8.3,14.7,28.0,-10.7,13.9,19.1,11.1,86.7,26.0,20.5,18.3,24.4,12.6,17.0,41.7,12.7
Starbucks,2020-11-09,10.0,20.7,26.3,-9.5,14.3,17.5,15.9,90.9,26.1,23.3,24.0,27.0,12.1,19.1,42.2,14.2
Starbucks,2020-11-16,10.6,16.9,29.1,-11.1,12.3,20.4,12.9,89.6,26.2,26.7,21.5,23.0,12.4,17.7,44.7,13.4
Starbucks,2020-11-23,9.4,16.0,23.4,-21.4,10.0,21.7,9.0,89.7,27.1,25.6,21.6,28.6,16.9,21.9,41.0,9.8
Starbucks,2020-11-30,13.5,22.1,29.6,-10.7,19.6,28.0,18.0,91.5,28.8,29.3,25.4,31.6,15.8,20.8,43.4,17.7
Starbucks,2020-12-07,12.0,13.9,21.4,-15.2,8.7,21.1,9.7,92.7,29.9,27.7,23.9,27.4,12.8,19.7,44.9,9.9
Starbucks,2020-12-14,10.0,18.4,29.0,-10.7,12.0,23.2,13.3,90.8,28.6,28.8,25.1,28.8,15.5,20.7,44.4,14.2
Starbucks,2020-12-21,13.5,20.2,28.8,-14.6,13.6,24.4,13.5,93.0,26.9,26.3,25.1,25.8,14.0,19.6,43.7,14.3
Starbucks,2020-12-28,10.2,21.1,29.9,-18.5,12.4,22.5,13.0,91.2,25.5,25.4,23.5,27.3,13.1,20.1,39.8,13.4
Starbucks,2021-01-04,9.0,16.7,25.5,-19.6,11.6,18.0,10.2,91.3,27.1,26.8,24.8,27.0,13.8,19.0,43.7,10.4
Starbucks,2021-01-11,14.6,18.4,27.5,-11.4,12.4,24.6,16.3,90.4,28.9,23.7,23.2,29.1,14.8,22.5,39.7,14.6
Starbucks,2021-01-18,14.0,26.1,31.5,-10.2,18.7,25.7,17.6,90.1,26.0,24.4,20.4,29.1,15.3,16.8,44.4,18.2
Starbucks,2021-01-25,11.7,17.5,27.7,-11.8,15.1,22.2,14.7,90.0,29.0,27.6,21.8,25.4,13.2,19.8,40.8,14.2
Starbucks,2021-02-01,12.3,22.2,28.8,-11.4,18.3,20.2,18.6,88.3,30.5,24.7,21.9,29.9,15.1,21.3,40.1,16.1
Starbucks,2021-02-08,8.9,15.5,23.3,-18.4,11.8,15.5,7.9,90.8,25.5,24.3,18.4,23.9,12.2,18.2,43.4,9.3
Starbucks,2021-02-15,12.3,19.6,29.2,-13.5,11.9,24.2,14.5,90.0,26.4,22.1,22.7,29.4,14.2,19.6,41.3,14.3
Starbucks,2021-02-22,13.1,23.1,26.6,-9.4,14.2,24.7,13.8,90.2,26.8,23.0,22.6,26.4,14.4,20.4,41.2,15.5
